id,name,address,postal_code,charger_level,lat,lng,cost,gg_address,gg_lat,gg_lng,city,province
CEA-11171,CÉGEP de Rimouski,"60, rue de l'Évêché Ouest, Rimouski, QC",G5L 4H6,Level2,48.448372,-68.528115,"1,00 $ (CAD) de l'heure","60 Rue de l'Évêché O, Rimouski, QC G5L 4H6, Canada",48.4483192,-68.528112,Rimouski,QC
CEA-034,Hydro-Québec - St-Hyacinthe,"7300 boul. Choquette, St-Hyacinthe, QC",J2S 8S7,Level2,45.6291445402099,-73.0003140564159,"2,50 $ (CAD) par session","7300 Boulevard Choquette, Saint-Hyacinthe, QC J2S 8S7, Canada",45.629176,-72.998445,Saint-Hyacinthe,QC
CEA-11436,Centre Municipal Aimé-Guérin,"5365, Boul. St-Laurent, Sainte-Catherine, QC",J5C 1A6,Level2,45.39828,-73.572697,"1,00 $ (CAD) de l'heure","5365 Boul Saint-Laurent, Sainte-Catherine, QC J5C 1A6, Canada",45.3985041,-73.5726484,Sainte-Catherine,QC
CEA-10339,404 | BSR | MHM | 3622 Hochelaga,"3622 Rue Hochelaga, Montréal, QC",H1W 1J1,Level2,45.547475,-73.550661,"1,00 $ (CAD) de l'heure","3622 Rue Hochelaga, Montréal, QC H1W 1J1, Canada",45.5473969,-73.5507923,Montréal,QC
CEA-10608,CSRS - École Sylvestre,"1020 Rue de Kingston, Sherbrooke, QC",J1H 3S1,Level2,45.3904363001,-71.9012743674265,"1,00 $ (CAD) de l'heure","1020 Rue de Kingston, Sherbrooke, QC J1H 3S1, Canada",45.390626,-71.9012,Sherbrooke,QC
CEA-11229,527 | BSR | PMR | 3820 Laval,"3820 Avenue Laval, Montréal, QC",H2W 2J1,Level2,45.51786,-73.574396,"1,00 $ (CAD) de l'heure","3820 Avenue Laval, Montréal, QC H2W 2J1, Canada",45.5178932,-73.5747021,Montréal,QC
CEA-10399,Beaconsfield - Parc Christmas,"424 boul Beaconsfield, Beaconsfield, QC",H9W 4B7,Level2,45.419853,-73.87836,"1,00 $ (CAD) de l'heure","424 Boulevard Beaconsfield, Beaconsfield, QC H9W 4B7, Canada",45.4198769,-73.8785848,Beaconsfield,QC
CEB-10157,FCR - Carrefour St-David Ouest,"2837 avenue St-David, Québec, QC",G1C 0J3,Level2,46.865528,-71.216852,"1,00 $ (CAD) de l'heure","2837 Avenue St David, Québec, QC G1C 0J3, Canada",46.86537,-71.2170749,Québec,QC
CEA-11061,SÉPAQ - Parc national du Mont-Orford - Plage Fraser,"6075, Route 220, Orford, QC",J1X 6L3,Level2,45.3905,-72.168194,"2,50 $ (CAD) de l'heure","6075 QC-220, Sherbrooke, QC J1R 0L3, Canada",45.3948626,-72.009427,Sherbrooke,QC
CEA-11481,114 | BSR | AC | 9480 Christophe-Colomb,"9480 Christophe-Colombe, Montréal, QC",H2M 1Z8,Level2,45.557738,-73.646247,"1,00 $ (CAD) de l'heure","9480 Ave Christophe-Colomb, Montreal, QC H2M 1Z8, Canada",45.5573955,-73.6463034,Montreal,QC
CEA-10283,Sur Rue - (Ville de Plessisville) - (Stationnement,"1636 avenue Saint-Louis, Plessisville, QC",G6L 2M9,Level2,46.220815,-71.77284,"2,50 $ (CAD) par session","1636 Avenue Saint-Louis, Plessisville, QC G6L 2M9, Canada",46.2205653,-71.7724323,Plessisville,QC
CEB-10054,UdS – Campus principal (PB-3),"2500 boul. de l'Université, Sherbrooke, QC",J1K 2R1,Level2,45.3782386779785,-71.9283065795898,"1,00 $ (CAD) de l'heure","2500 Boulevard de l'Université, Sherbrooke, QC J1K 2R1, Canada",45.3804102,-71.9284349,Sherbrooke,QC
CEA-228,St-Hubert - Sainte-Marie,"655 Route Cameron, Ste-Marie-de-Beauce, QC",G6E 3V7,Level2,46.46915,-71.037935,"1,00 $ (CAD) de l'heure","655 Route Cameron, Sainte-Marie, QC G6E 3V7, Canada",46.4693004,-71.0383258,Sainte-Marie,QC
CEA-10248,MRC Charlevoix - St-Hilarion,"346 route 138, St-Hilarion, QC",G0A 3V0,Level2,47.5755765922572,-70.4028976028633,"1,00 $ (CAD) de l'heure","346 QC-138, Saint-Hilarion, QC G0A 3V0, Canada",47.5757558,-70.4017902,Saint-Hilarion,QC
CEC-00091,BRCC - Aire de service - Melbourne,"1035 Rte 243, Melbourne, QC",J0B 2B0,FastDC,45.63602,-72.144073,"10,00 $ (CAD) de l'heure","1035 QC-243, Melbourne, QC J0B 2B0, Canada",45.6360599,-72.1442891,Melbourne,QC
CEA-221,Allied - 111 Duke,"111 Rue Duke, Montreal, QC",H3C 2M1,Level2,45.4971082709454,-73.5567164535113,"2,50 $ (CAD) par session","111 Rue Duke, Montréal, QC H3C 2M1, Canada",45.4967578,-73.5562301,Montréal,QC
CEA-10889,Hershey Canada - Granby,"850 boul. Industriel, Granby, QC",J2J 1B8,Level2,45.387001,-72.76265,"1,00 $ (CAD) de l'heure","850 Boulevard Industriel, Granby, QC J2J 1A4, Canada",45.3874744,-72.7626068,Granby,QC
CEA-10677,CÉGEP de Saint-Laurent,"625 Avenue Sainte-Croix, Montréal, QC",H4L 3X7,Level2,45.512792,-73.672624,"1,00 $ (CAD) de l'heure","625 Avenue Sainte-Croix, Saint-Laurent, QC H4L 3X7, Canada",45.5120702,-73.6718615,Saint-Laurent,QC
CEA-10252,Terrebonne - Pavillon Napoleon-Gauthier,"5900 rue Rodrigue, Terrebonne, QC",J7M 2C1,Level2,45.770244,-73.70777,"1,00 $ (CAD) de l'heure","5900 Rue Rodrigue, Terrebonne, QC J7M 2C1, Canada",45.7702944,-73.7082659,Terrebonne,QC
CEA-10045,St-Hubert - Gatineau,"357 boul. Maloney Ouest, Gatineau, QC",J8P 3W1,Level2,45.4836876355784,-75.6611431917596,"1,00 $ (CAD) de l'heure","357 Boulevard Maloney O, Gatineau, QC J8P 3W1, Canada",45.4839385,-75.6612004,Gatineau,QC
CEA-10044,St-Hubert - Dorion,"435 boul. Harwood, Vaudreuil-Dorion, QC",J7V 7W1,Level2,45.3790262603105,-74.0206982653356,"1,00 $ (CAD) de l'heure","435 Boulevard Harwood, Vaudreuil-Dorion, QC J7V 7W1, Canada",45.3791718,-74.0207599,Vaudreuil-Dorion,QC
CEA-10103,St-Hubert Express - Ste-Rose,"326, boul. Curé-Labelle, Laval, QC",H7L 4T7,Level2,45.594947,-73.787035,"1,00 $ (CAD) de l'heure","326 Boulevard Curé-Labelle, Laval, QC H7L 4V7, Canada",45.595141,-73.7870502,Laval,QC
CEB-10113,Discount Blainville,"489 boul. Labelle, Blainville, QC",J7C 2H5,Level2,45.6547813415527,-73.8513031005859,"1,00 $ (CAD) de l'heure","489 Boulevard Curé-Labelle, Blainville, QC J7C 2H5, Canada",45.6545889,-73.8514338,Blainville,QC
CEB-10130,Exo - Stationnement incitatif Chambly,"3001 boul. Fréchette, Chambly, QC",J3L 4A7,Level2,45.4322509765625,-73.3038787841797,"2,50 $ (CAD) par session","Stationnement incitatif AMT- Chambly, 3001 Boulevard Fréchette, Chambly, QC J3L 2T5, Canada",45.4328452,-73.3023775,3001 Boulevard Fréchette,Ch
CEA-10217,603 | BSR | VM | 115 St-Antoine,"115 rue St-Antoine Ouest, Montréal, QC",H2Z 1X8,Level2,45.505622,-73.55845,"1,00 $ (CAD) de l'heure","115 Rue Saint-Antoine O, Montréal, QC H2Z 1X8, Canada",45.5054528,-73.5586909,Montréal,QC
CEA-10381,702 | BSR | CDN-NDG | 5252 Sherbrooke O,"5252 Sherbrooke O, Montréal, QC",H4A 3K5,Level2,45.474621,-73.608302,"1,00 $ (CAD) de l'heure","5252 Rue Sherbrooke Ouest, Montréal, QC H4A 3K5, Canada",45.4745826,-73.6082364,Montréal,QC
CEC-00094,BRCC - Municipalité de Godbout,"178 Rue Pascal-Comeau, Godbout, QC",G9N 0A3,FastDC,49.32188,-67.594748,"10,00 $ (CAD) de l'heure","178 Rue Pascal-Comeau, Godbout, QC, Canada",49.3220669,-67.5948125,Godbout,QC
CEA-10464,Côte-St-Luc - 7500 Mackle,"7500 chemin Mackle, Côte-Saint-Luc, QC",H4W 1A6,Level2,45.468683,-73.670757,"1,00 $ (CAD) de l'heure","7500 Chemin Mackle, Côte Saint-Luc, QC H4W 1A6, Canada",45.4682095,-73.6712653,Côte Saint-Luc,QC
CEA-10144,620 | BSR | VM | 1551 St-Denis,"1551 rue St-Denis, Montréal, QC",H2L 3K3,Level2,45.514626,-73.56228,"1,00 $ (CAD) de l'heure","1551 Rue Saint-Denis, Montréal, QC H2X 3K3, Canada",45.5146299,-73.562003,Montréal,QC
CEA-453,Shawinigan - Caserne de St-George,"509 105e avenue, St-George-de-Champlain, QC",G9T 5J6,Level2,46.626005,-72.65866,"1,00 $ (CAD) de l'heure","509 105e Avenue, Shawinigan-Sud, QC G9P, Canada",46.5255085,-72.7575033,Shawinigan-Sud,QC
CEA-344,Contrecoeur - Centre sportif régional,"1555 rue des Saules, Contrecoeur, QC",J0L 1C0,Level2,45.8556509870669,-73.2269776460091,"2,50 $ (CAD) par session","1555 Rue des Saules, Contrecoeur, QC J0L 1C0, Canada",45.8557854,-73.2259599,Contrecoeur,QC
CEA-11021,Galeries St-Hyacinthe,"3200 Boulevard Laframboise, Saint-Hyacinthe, QC",H9S 3R3,Level2,45.639994,-72.963427,"1,00 $ (CAD) de l'heure","3200 Boulevard Laframboise, Saint-Hyacinthe, QC J2S 4Z5, Canada",45.6385298,-72.9648864,Saint-Hyacinthe,QC
CEA-10872,703 | BSR | CDN-NDG | 5038 rue Sherbrooke O,"5038 Sherbrooke O, Montréal, QC",H4A 1S7,Level2,45.476487,-73.606153,"1,00 $ (CAD) de l'heure","5038 Rue Sherbrooke Ouest, Montréal, QC H4A 1S7, Canada",45.4763895,-73.6059853,Montréal,QC
CEA-11206,630 | BSR | VM | 1125 Ontario Est,"1125 Ontario St E, Montréal, QC",H2L 1R1,Level2,45.520402,-73.563312,"1,00 $ (CAD) de l'heure","1125 Rue Ontario E, Montréal, QC H2L 1R1, Canada",45.5206722,-73.5633898,Montréal,QC
CEA-10404,Dunham - Hôtel de ville,"3777 rue Principale, Dunham, QC",J0E 1M0,Level2,45.131284,-72.80005,"1,00 $ (CAD) de l'heure","3777 Rue Principale, Dunham, QC J0E 1M0, Canada",45.131246,-72.8002521,Dunham,QC
CEA-10863,211 | BSR | VSMPE | 625 Liege O,"625 Liege O, Montréal, QC",H3N 1A7,Level2,45.532997,-73.642027,"1,00 $ (CAD) de l'heure","625 Rue de Liège O, Montréal, QC H3N 1A7, Canada",45.533016,-73.6420726,Montréal,QC
CEA-10922,Waterloo - 5491 rue Foster,"5491 Rue Foster, Waterloo, QC",J0E 2N0,Level2,45.3475,-72.5172,"1,00 $ (CAD) de l'heure","5491 Rue Foster, Waterloo, QC J0E 2N0, Canada",45.3474239,-72.516867,Waterloo,QC
CEA-355,St-Blaise-sur-Richelieu - Hôtel de Ville,"795 rue des Loisirs, St-Blaise-sur-Richelieu, QC",J0J 1W0,Level2,45.209897,-73.28821,"1,00 $ (CAD) de l'heure","795 Rue des Loisirs, Saint-Blaise-sur-Richelieu, QC J0J 1W0, Canada",45.2095246,-73.2879571,Saint-Blaise-sur-Richelieu,QC
CEA-10143,324 | BSR | RPP | 5808 St-Hubert,"5808 St-Hubert, Montréal, QC",H2S 2L7,Level2,45.533245,-73.596864,"1,00 $ (CAD) de l'heure","5808 Rue St-Hubert, Montréal, QC H2S 2L7, Canada",45.53308,-73.596824,Montréal,QC
CEA-132,Université Laval - Pavillon Alphonse-Desjardins,"2275 rue de l'Université, Québec, QC",G1V 0A6,Level2,46.779196,-71.269337,"2,50 $ (CAD) par session","Pavillon H.-Biermans-L.-Moraud, Université Laval, 2275 Rue de l'Université, Québec, QC G1V 0A8, Canada",46.779571,-71.2681349,Université Laval,22
CEA-11444,1302 | BSR | OUTR | 123 Querbes,"123 Avenue Querbes, Montréal, QC",H3T 1Z1,Level2,45.517579,-73.598371,"2,50 $ (CAD) par session","123 Avenue Querbes, Outremont, QC H2V 3V8, Canada",45.5178083,-73.5980917,Outremont,QC
CEA-10192,605 | BSR | VM | 265 St-Antoine,"301 rue St-Antoine Ouest, Montréal, QC",H2Z 1H5,Level2,45.50378,-73.56002,"1,00 $ (CAD) de l'heure","301 Rue Saint-Antoine O, Montréal, QC H2Z 1H5, Canada",45.5036148,-73.5605384,Montréal,QC
CEA-10601,408 | BSR | MHM | 1870 Davidson,"1870 Davidson, Montréal, QC",H1W 2Y6,Level2,45.542656,-73.545168,"1,00 $ (CAD) de l'heure","1870 Rue Davidson, Montréal, QC H1W 2Y6, Canada",45.5423324,-73.5452381,Montréal,QC
CEA-10670,Ville de Notre-Dame-des-Prairies - Curé-Rondeau,"171 rue Curé-Rondeau, Notre-Dame-des-Prairies, QC",J6E 1H2,Level2,46.041563,-73.432387,"1,00 $ (CAD) de l'heure","171 Rue Curé Rondeau, Notre-Dame-des-Prairies, QC J6E 1H2, Canada",46.0420038,-73.4329646,Notre-Dame-des-Prairies,QC
CEA-005,Drummondville - Complexe Multisport,"1380 rue Montplaisir, Drummondville, QC",J2C 0M6,Level2,45.895309247,-72.4851127619019,"1,00 $ (CAD) de l'heure","1380 Rue Montplaisir, Saint-Charles-de-Drummond, QC J2C 5M8, Canada",45.8913124,-72.4882335,Saint-Charles-de-Drummond,QC
CEA-10286,Sur Rue - (Ville de Plessisville) - (Stationnement,"1636 avenue Saint-Louis , Plessisville, QC",G6L 2M9,Level2,46.220815,-71.77284,"2,50 $ (CAD) par session","1636 Avenue Saint-Louis, Plessisville, QC G6L 2M9, Canada",46.2205653,-71.7724323,Plessisville,QC
CEA-071,1482 | BHR | SLA | 2727 Thiemens : Bibliothèque du Boisé,"2727 boul. Thimens, Saint-Laurent, QC",H4R 1T4,Level2,45.504816,-73.70434,"2,50 $ (CAD) par session","2727 Boulevard Thimens, Saint-Laurent, QC H4R 1T4, Canada",45.5041464,-73.7053753,Saint-Laurent,QC
CEB-10039,RONA - Brossard,"9800 boul. Leduc, Brossard, QC",J4Y 0B4,Level2,45.438304901123,-73.4407501220703,"1,00 $ (CAD) de l'heure","9800 Boulevard Leduc, Brossard, QC J4Z, Canada",45.4377677,-73.4400763,Brossard,QC
CEA-10099,Ville de Warwick,"172 Rue St-Louis, Warwick, QC",J0A 1M0,Level2,45.944546,-71.988549,"1,00 $ (CAD) de l'heure","172 Rue Saint Louis, Warwick, QC J0A 1M0, Canada",45.9443228,-71.9887759,Warwick,QC
CEA-10050,St-Hubert - Beaupré,"9752 boul. St-Anne, Ste-Anne-de-Beaupré, QC",G0A 3C0,Level2,47.020154,-70.93309,"1,00 $ (CAD) de l'heure","9752 Boulevard Sainte-Anne, Sainte-Anne-de-Beaupré, QC G0A 3C0, Canada",47.0200348,-70.9329927,Sainte-Anne-de-Beaupré,QC
CEA-10854,1410 | BSR | SLA | 5645 Dessiant,"5645 Dessiant, Montréal, QC",H4S 1M1,Level2,45.49534,-73.748614,"1,00 $ (CAD) de l'heure","5645 Rue Dessiant, Saint-Laurent, QC H4S 1N4, Canada",45.4955175,-73.7486378,Saint-Laurent,QC
CEA-11123,Condominium Perce-Neige,"360, Dupont, Beaupré, QC",G0A 1E0,Level2,47.055182,-70.894935,"1,00 $ (CAD) de l'heure","360 Rue Dupont, Beaupré, QC G0A 1E0, Canada",47.0544611,-70.8941457,Beaupré,QC
CEC-00188,BRCC - Repentigny - Caisse Desjardins,"477 Rue Notre-Dame, Repentigny, QC",J6A 2T6,FastDC,45.740555,-73.445252,"10,00 $ (CAD) de l'heure","477 Rue Notre-Dame, Repentigny, QC J6A 2T6, Canada",45.7405262,-73.445171,Repentigny,QC
CEA-441,Shawinigan - Stationnement Mercier,"coin Mercier - 4e rue de la Pointe, Shawinigan, QC",G9N 1S1,Level2,46.540023,-72.74821,"1,00 $ (CAD) de l'heure","692 4e rue de la Pointe, Shawinigan, QC G9N 1H2, Canada",46.539894,-72.750119,Shawinigan,QC
CEA-007,Ville de Joliette - Parc Louis-Querbes,"140 Rue Saint Viateur, Joliette, QC",J6E 2V5,Level2,46.028119,-73.43695,"1,00 $ (CAD) de l'heure","Parc Louis-Querbes, 140 Rue Saint Viateur, Joliette, QC J6E 2V5, Canada",46.0292547,-73.4356695,140 Rue Saint Viateur,Jo
CEA-10858,1407 | BSR | SLA | 1535 Beaudet,"1535 Beaudet, Montréal, QC",H4L 2J9,Level2,45.510062,-73.677333,"1,00 $ (CAD) de l'heure","1535 Rue Beaudet, Saint-Laurent, QC H4L 2J9, Canada",45.510227,-73.6775216,Saint-Laurent,QC
CEA-10762,1704 | BSR | VER | 490 Willibrord,"490 Rue Willibrord, Verdun, QC",H4G 2T6,Level2,45.459352,-73.57102,"1,00 $ (CAD) de l'heure","490 Rue Willibrord, Verdun, QC H4G 2T6, Canada",45.4591925,-73.5710183,Verdun,QC
CEA-10528,515 | BSR | PMR | 4801 Papineau,"4801 Avenue Papineau, Montréal, QC",H2H 1V7,Level2,45.534713,-73.577941,"1,00 $ (CAD) de l'heure","4801 Rue Papineau, Montréal, QC H2H 1V7, Canada",45.5348126,-73.5780873,Montréal,QC
CEA-078,Candiac - Complexe Roméo-V.-Patenaude,"135 ch Haendel, Candiac, QC",J5R 1R7,Level2,45.384453,-73.523802,"1,00 $ (CAD) de l'heure","135 Ch Haendel, Candiac, QC J5R 1R7, Canada",45.3847846,-73.5230699,Candiac,QC
CEA-10330,402 | BSR | MHM | 8646 Hochelaga,"8646 Rue Hochelaga, Montréal, QC",H1L 2M4,Level2,45.600718,-73.519923,"1,00 $ (CAD) de l'heure","8646 Rue Hochelaga, Montréal, QC H1L 2M4, Canada",45.6007291,-73.5200891,Montréal,QC
CEB-10037,ARTM - Terminus Cartier,"40 boul. des Laurentides, Laval, QC",H7G 2S6,Level2,45.5593404966944,-73.6821682453156,"2,50 $ (CAD) par session","40 Boulevard des Laurentides, Laval, QC H7G, Canada",45.5600551,-73.6822471,Laval,QC
CEA-10267,RIO - Parc Olympique 2,"3200 Rue Viau, Montréal, QC",H1V 3J3,Level2,45.560388,-73.55135,"2,50 $ (CAD) par session","3200 Rue Viau, Montréal, QC H1V 3J3, Canada",45.5597621,-73.5514912,Montréal,QC
CEA-11455,632 | BSR | VM | 140 Prince,"140 Rue Prince, Ville-Marie, QC",H3C 1T6,Level2,45.497384,-73.556547,"1,00 $ (CAD) de l'heure","140 Rue Prince, Montréal, QC H3C 1T6, Canada",45.4970877,-73.5559311,Montréal,QC
CEA-10753,1404 | BSR | SLA | 2695 Ernest-Hemingway,"2695A Ernest-Hemingway, Montréal, QC",H4R 3E9,Level2,45.511641,-73.71131,"1,00 $ (CAD) de l'heure","Montreal, QC, Canada",45.5016889,-73.567256,QC,Ca
CEA-10927,623 | BSR | VM | 1436 Amherst,"1411 rue Amherst, Montréal, QC",H2L 2G2,Level2,45.5176188090555,-73.5575523988114,"1,00 $ (CAD) de l'heure","1411 Rue Amherst, Montréal, QC H2L 3L2, Canada",45.5177118,-73.5572265,Montréal,QC
CEA-11281,Parc régional du Mont-Ham,"103 Route 257 Ouest, Ham-Sud, QC",J0B 3J0,Level2,45.779984,-71.643339,"1,00 $ (CAD) de l'heure","103 QC-257, Weedon, QC J0B 3J0, Canada",45.7750174,-71.6370554,Weedon,QC
CEA-10386,725 | BSR | CDN-NDG | 7440 Décarie,"7440 Décarie, H4P 2N1, QC",H4A 3H9,Level2,45.49426,-73.654292,"1,00 $ (CAD) de l'heure","7440 Boulevard Décarie, Montréal, QC H4P 2N1, Canada",45.4952733,-73.655125,Montréal,QC
CEA-135,1081 | BHR | ANJ | 7800 Métropolitain Est : Centre communautaire,"7800 boul. Métropolitain Est, Montréal, QC",H1K 1A1,Level2,45.606483,-73.563324,"2,50 $ (CAD) par session","7800 Boul Métropolitain E, Anjou, QC H1K 1A1, Canada",45.6064182,-73.5637102,Anjou,QC
CEA-11476,1414 | BSR | SLA | 4205 Ernest-Hemmingway,"4205 Ernest-Hemmingway, Montréal, QC",H4R 0C4,Level2,45.502385,-73.724947,"1,00 $ (CAD) de l'heure","4205 Avenue Ernest - Hemingway, Saint-Laurent, QC H4R 0C4, Canada",45.5024317,-73.7250335,Saint-Laurent,QC
CEA-10451,SÉPAQ - Le Domaine,"#, Montcerf-Lytton, QC",J0W 1N0,Level2,47.041034,-76.534515,"1,00 $ (CAD) de l'heure","Montcerf-Lytton, QC, Canada",46.5772981,-76.0772709,QC,Ca
CEA-10132,CCEL - Lévis,"5750 Rue J.-B.- Michaud, Lévis, QC",G6V 0B2,Level2,46.789811,-71.162136,"1,00 $ (CAD) de l'heure","5750 Rue J.-B.- Michaud, Lévis, QC G6V 0B1, Canada",46.7899316,-71.1630842,Lévis,QC
CEA-10576,Municipalité de Canton de Valcourt,"5583 chemin de l'aeroport, Valcourt, QC",G0E 2L0,Level2,45.480202,-72.31378,"1,00 $ (CAD) de l'heure","5583 Chemin de l'Aéroport, Valcourt, QC J0E 2L0, Canada",45.4802018,-72.3140914,Valcourt,QC
CEA-10633,CSRS - Du Triolet pavillon II,"2965 boul. de L'Université, Sherbrooke, QC",J1K 1W7,Level2,45.382714,-71.945352,"1,00 $ (CAD) de l'heure","2965 Boulevard de l'Université, Sherbrooke, QC J1K 1W7, Canada",45.3814178,-71.9461455,Sherbrooke,QC
CEA-11216,527 | BSR | PMR | 3820 Laval,"3820 Avenue Laval, Montréal, QC",H2W 2J1,Level2,45.51786,-73.574396,"1,00 $ (CAD) de l'heure","3820 Avenue Laval, Montréal, QC H2W 2J1, Canada",45.5178932,-73.5747021,Montréal,QC
CEA-028,Ville de Magog - Aréna,"100 rue Saint-Alphonse Nord, Magog, QC",J1X 3Y5,Level2,45.2633407513707,-72.1302151812205,"1,00 $ (CAD) de l'heure","100 Rue Saint-Alphonse Nord, Magog, QC J1X, Canada",45.2636119,-72.1305084,Magog,QC
CEA-10079,MTQ - Aire de service de Rigaud,"420 chemin de la Mairie, Rigaud, QC",J0P 1P0,Level2,45.476593,-74.28443,"1,00 $ (CAD) de l'heure","Halte routière, 420 Chemin J.-René-Gauthier, Rigaud, QC J0P 1P0, Canada",45.4770854,-74.2836096,420 Chemin J.-René-Gauthier,Ri
CEA-11105,Municipalite de Milan,"101 Route 214, Milan, QC",G0Y 1E0,Level2,45.591834,-71.125496,"1,00 $ (CAD) de l'heure","101 QC-214, Milan, QC G0Y, Canada",45.5901933,-71.1132937,Milan,QC
CEA-10145,Collège Laval,"1275 Avenue du Collège, Laval, QC",H7C 1W8,Level2,45.615499,-73.648099,"2,50 $ (CAD) par session","1275 Avenue du Collège, Laval, QC H7C 1W8, Canada",45.6160494,-73.6481884,Laval,QC
CEB-10048,METRO - Chambly,"1233 rue Périgny, Chambly, QC",J3L 1W6,Level2,45.447078704834,-73.2890701293945,"1,00 $ (CAD) de l'heure","1233 Boulevard de Périgny, Chambly, QC J3L 1W7, Canada",45.4474291,-73.2882661,Chambly,QC
CEA-345,St-Jean-sur-Richelieu - Terminus d'autobus,"700, rue Boucher, Saint-Jean-sur-Richelieu, QC",J3B 7Z8,Level2,45.325424,-73.29047,"2,50 $ (CAD) par session","700 Rue Boucher, Saint-Jean-sur-Richelieu, QC J3B 7Z8, Canada",45.3253397,-73.2909559,Saint-Jean-sur-Richelieu,QC
CEA-10797,105 | BSR | AC | 1530 Fleury,"1530 rue Fleury, Montréal, QC",H2C 2Y6,Level2,45.562906,-73.656227,"1,00 $ (CAD) de l'heure","1530 Rue Fleury E, Montréal, QC H2C 2Y6, Canada",45.5629748,-73.6561512,Montréal,QC
CEA-10282,505 | BSR | PMR | 4231 St Laurent,"4321 boul. St-Laurent, Montréal, QC",H2W 1Z4,Level2,45.518205,-73.581949,"1,00 $ (CAD) de l'heure","4321 Boul St-Laurent, Montréal, QC H2W 1Z3, Canada",45.5190351,-73.5838925,Montréal,QC
CEB-10142,Fairmont Manoir Richelieu,"181 rue Richelieu, La Malbaie, QC",G5A 1X7,Level2,47.6212579574805,-70.1453276872635,"2,50 $ (CAD) par session","181 Rue Richelieu, La Malbaie, QC G5A 3B9, Canada",47.6205834,-70.1456131,La Malbaie,QC
CEC-00032,BRCC - St-Hubert - Vaudreuil-Dorion,"601 avenue St-Charles, Vaudreuil-Dorion, QC",J7V 8G4,FastDC,45.408302,-74.034054,"10,00 $ (CAD) de l'heure","601 Avenue Saint-Charles, Vaudreuil-Dorion, QC J7V 8G4, Canada",45.40812,-74.0343255,Vaudreuil-Dorion,QC
CEA-404,St-Hubert - Saint-Jérôme,"270 rue de Martigny Ouest, St-Jérôme, QC",J7Y 2G5,Level2,45.7796401977539,-74.0167465209961,"1,00 $ (CAD) de l'heure","270 Rue de Martigny O, Saint-Jérôme, QC J7Y 2G5, Canada",45.7797615,-74.016523,Saint-Jérôme,QC
CEA-10376,706 | BSR | CDN-NDG | 3340 Côte Ste-Catherin,"3340 Côte Ste-Catherine, Montréal, QC",H1W 2C7,Level2,45.5001,-73.626006,"1,00 $ (CAD) de l'heure","3340 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1C6, Canada",45.5000421,-73.6258217,Montréal,QC
CEA-10518,520 | BSR | PMR | 4604 Parc,"4604A ave du Parc , Montréal, QC",H2V 4E5,Level2,45.517256,-73.591151,"1,00 $ (CAD) de l'heure","4604 Av du Parc, Montréal, QC H2V 4E5, Canada",45.5172996,-73.5913646,Montréal,QC
CEA-10292,803 | BSR | SO | 1825 Notre-Dame O,"1825 rue Notre-Dame O, Montréal, QC",H3J 2Y4,Level2,45.487874,-73.569212,"1,00 $ (CAD) de l'heure","1825 Rue Notre-Dame Ouest, Montréal, QC H3J 2Y4, Canada",45.488162,-73.568995,Montréal,QC
CEA-10742,223 | BSR | VSMPE | 8630 Berri,"8630 Rue Berri, Montréal, QC",H2P 2G4,Level2,45.545698,-73.63738,"1,00 $ (CAD) de l'heure","8630 Rue Berri, Montréal, QC H2P 2Z4, Canada",45.5455533,-73.6374537,Montréal,QC
CEA-10882,Ville de Saint-Gabriel,"155 rue Saint-Gabriel, Saint-Gabriel, QC",J0K 2N0,Level2,46.290795,-73.380623,"1,00 $ (CAD) de l'heure","155 Rue Saint Gabriel, Saint-Gabriel-de-Brandon, QC J0K 2N0, Canada",46.2908246,-73.3807313,Saint-Gabriel-de-Brandon,QC
CEA-10944,1706 | BSR | VER | 4401 Lasalle,"4401 Lasalle, Verdun, QC",H4G 2S5,Level2,45.459904,-73.563449,"1,00 $ (CAD) de l'heure","4401 Boulevard LaSalle, Verdun, QC H4G 2B3, Canada",45.4598393,-73.5635034,Verdun,QC
CEB-10012,ARTM - Stationnement incitatif Chevrier,"4700 boul. Lapinière, Brossard, QC",J4Z 3H8,Level2,45.45751953125,-73.4440612792969,"2,50 $ (CAD) par session","4700 Boulevard Lapinière, Brossard, QC J4Z 3H6, Canada",45.4575182,-73.4440573,Brossard,QC
CEA-10815,Longueuil - Bibliotheque Greenfield Park,"225 Rue Empire, Greenfield Park, QC",J4V 1T9,Level2,45.491908,-73.48819,"1,00 $ (CAD) de l'heure","225 Rue Empire, Greenfield Park, QC J4V 1T9, Canada",45.4916279,-73.4877406,Greenfield Park,QC
CEA-10429,Lévis - Hôtel de Ville,"2175 Chemin du Fleuve, Lévis, QC",G6W 7W9,Level2,46.7578372573323,-71.2408777252007,"2,50 $ (CAD) par session","2175 Chemin du Fleuve, Saint-Romuald, QC G6W 7W9, Canada",46.7581546,-71.2402139,Saint-Romuald,QC
CEA-10058,St-Hubert Express - Beloeil,"101 boul. Sir Wilfrid-Laurier, Beloeil, QC",J3G 4G4,Level2,45.5502511759718,-73.2161658895492,"1,00 $ (CAD) de l'heure","101 Boulevard Sir-Wilfrid-Laurier, Beloeil, QC J3G 4G4, Canada",45.5504037,-73.2164379,Beloeil,QC
